t,tracked,n_obs0,n_obs1,mean0,ms
1520530340.001061,1,208,0,25.75,1.34
1520530340.051062,1,178,0,25.70,1.22
1520530340.101063,1,398,330,25.61,20.38
1520530340.151065,1,309,0,25.60,1.36
1520530340.201067,1,273,0,25.54,1.35
1520530340.250395,1,432,245,14.71,21.99
1520530340.300397,1,233,0,14.60,1.24
1520530340.350399,1,197,0,14.54,1.45
1520530340.400400,1,447,267,14.45,22.18
1520530340.450401,1,266,0,14.38,1.29
1520530340.500403,1,235,0,14.28,1.25
1520530340.550404,1,207,0,14.17,1.20
1520530340.600406,1,190,0,14.09,1.17
1520530340.650347,1,447,275,13.02,22.97
1520530340.700348,1,246,0,12.93,1.32
