t,tracked,n_obs0,n_obs1,mean0,ms
1649764531.670761,1,306,0,60.34,1.41
1649764531.695758,1,306,0,60.47,1.40
1649764531.720755,1,305,0,60.50,1.37
1649764531.745753,1,305,0,60.44,1.38
1649764531.770750,1,305,0,60.34,1.36
1649764531.795747,1,305,0,60.45,1.37
1649764531.820745,1,305,0,60.49,1.37
1649764531.845742,1,305,0,60.42,1.40
1649764531.870739,1,304,0,60.34,1.40
1649764531.895736,1,304,0,60.45,1.38
1649764531.920734,1,304,0,60.48,1.38
1649764531.945731,1,304,0,60.41,1.38
1649764531.970728,1,304,0,60.32,1.40
1649764531.995726,1,302,0,60.45,1.40
1649764532.020723,1,302,0,60.49,1.42
1649764532.045720,1,302,0,60.41,1.40
1649764532.070718,1,302,0,60.32,1.44
1649764532.095712,1,302,0,60.44,1.46
1649764532.120709,1,301,0,60.48,1.42
1649764532.145706,1,300,0,60.42,1.44
1649764532.170704,1,300,0,60.31,1.48
1649764532.195701,1,299,0,60.42,1.44
1649764532.220699,1,298,0,60.49,1.44
1649764532.245696,1,297,0,60.40,1.44
1649764532.270693,1,296,0,60.31,1.46
1649764532.295691,1,296,0,60.41,1.46
1649764532.320688,1,296,0,60.47,1.46
1649764532.345685,1,296,0,60.40,1.46
1649764532.370682,1,295,0,60.31,1.50
1649764532.395679,1,295,0,60.44,1.49
1649764532.420677,1,295,0,60.52,1.54
1649764532.445674,1,294,0,60.45,1.52
1649764532.470671,1,293,0,60.39,1.56
1649764532.495669,1,293,0,60.50,1.52
1649764532.520666,1,293,0,60.54,1.50
1649764532.545663,1,293,0,60.48,1.52
1649764532.570661,1,293,0,60.39,1.51
1649764532.595658,1,293,0,60.51,1.53
1649764532.620655,1,293,0,60.54,1.55
1649764532.645653,1,291,0,60.45,1.54
1649764532.670650,1,290,0,60.35,1.56
1649764532.695647,1,290,0,60.49,1.54
1649764532.720644,1,290,0,60.51,1.56
1649764532.745641,1,290,0,60.42,1.57
1649764532.770639,1,290,0,60.32,1.60
1649764532.795636,1,290,0,60.44,1.63
