t,tracked,n_obs0,n_obs1,mean0,ms
1520530315.399639,1,269,0,34.76,0.46
1520530315.449640,1,264,0,34.76,0.44
1520530315.499642,1,258,0,34.61,0.45
1520530315.549643,1,255,0,34.78,0.68
1520530315.599645,1,251,0,34.53,0.43
1520530315.649646,1,247,0,34.36,0.43
1520530315.699637,1,245,0,33.55,0.42
1520530315.749639,1,237,0,33.52,0.43
1520530315.799640,1,236,0,33.62,0.41
1520530315.849642,1,231,0,33.53,0.46
1520530315.899643,1,230,0,33.29,0.43
1520530315.949645,1,222,0,32.86,0.42
1520530315.999647,1,220,0,32.87,0.42
1520530316.049648,1,216,0,32.67,0.42
1520530316.100221,1,436,371,53.46,2.26
1520530316.150223,1,394,0,53.66,0.56
1520530316.200224,1,372,0,54.00,0.84
1520530316.250226,1,355,0,54.22,0.52
1520530316.300227,1,338,0,54.27,0.51
1520530316.350229,1,327,0,54.59,0.48
1520530316.400230,1,320,0,54.29,0.48
1520530316.450231,1,314,0,54.30,0.49
1520530316.500233,1,311,0,54.43,0.53
1520530316.550276,1,302,0,55.71,0.47
1520530316.600278,1,294,0,55.64,0.48
1520530316.650280,1,286,0,55.65,0.47
1520530316.700281,1,274,0,55.63,0.53
1520530316.750283,1,270,0,55.50,0.46
1520530316.800284,1,260,0,55.53,0.45
1520530316.850286,1,258,0,55.31,0.43
1520530316.900287,1,255,0,55.56,0.43
1520530316.949773,1,197,0,37.26,0.42
1520530316.999775,1,192,0,37.40,0.44
1520530317.049776,1,191,0,37.18,0.39
1520530317.099778,1,190,0,37.26,0.38
1520530317.149779,1,188,0,37.34,0.38
1520530317.199781,1,188,0,37.32,0.38
1520530317.249782,1,185,0,37.36,0.39
1520530317.299784,1,441,381,37.31,2.65
1520530317.349743,1,382,0,35.72,0.74
1520530317.399745,1,345,0,35.72,0.53
1520530317.449748,1,330,0,35.60,0.49
1520530317.499748,1,311,0,35.65,0.47
1520530317.549752,1,299,0,35.41,0.59
1520530317.599752,1,290,0,35.16,0.53
1520530317.649754,1,283,0,35.17,0.47
1520530317.699755,1,280,0,34.48,0.48
1520530317.750237,1,442,386,50.63,2.77
1520530317.800239,1,394,0,49.92,0.57
1520530317.850240,1,358,0,49.24,0.54
1520530317.900242,1,338,0,48.60,0.53
1520530317.950243,1,319,0,48.25,0.52
1520530318.000244,1,303,0,47.68,0.57
1520530318.050247,1,293,0,47.23,0.50
1520530318.100248,1,276,0,47.07,0.49
1520530318.150816,1,200,0,63.41,0.46
1520530318.200769,1,192,0,63.21,0.48
1520530318.250771,1,186,0,63.22,0.41
1520530318.300772,1,428,366,63.11,2.47
1520530318.350774,1,381,0,63.43,0.64
1520530318.400775,1,361,0,63.61,0.57
1520530318.450777,1,346,0,63.88,0.54
1520530318.500778,1,337,0,63.82,0.51
1520530318.550780,1,326,0,64.03,0.52
1520530318.600567,1,310,0,57.46,0.57
1520530318.650568,1,300,0,57.57,0.49
1520530318.700570,0,298,0,57.73,0.58
1520530318.750571,1,422,384,58.06,0.95
1520530318.800573,1,401,0,58.25,0.63
1520530318.850574,1,366,0,58.43,0.55
1520530318.900576,1,350,0,58.80,0.54
1520530318.950577,1,339,0,59.02,0.52
1520530318.999955,1,253,0,38.95,0.76
1520530319.049957,1,238,0,39.01,0.45
1520530319.099960,1,224,0,39.47,0.43
1520530319.149961,1,219,0,39.41,0.43
1520530319.199962,1,216,0,39.65,0.43
1520530319.249964,1,209,0,39.73,0.43
1520530319.299965,1,203,0,40.21,0.46
1520530319.349967,1,194,0,40.21,0.40
1520530319.399832,1,185,0,35.62,0.38
1520530319.449833,1,445,391,35.64,2.46
1520530319.499835,1,378,0,35.80,0.57
1520530319.549837,1,347,0,35.76,0.55
1520530319.599838,1,310,0,35.52,0.52
1520530319.649840,1,282,0,35.31,0.72
1520530319.699841,1,270,0,35.35,0.50
1520530319.749942,1,259,0,35.21,0.49
1520530319.800341,1,434,373,53.11,2.57
1520530319.850343,1,386,0,53.50,0.58
1520530319.900344,1,359,0,54.04,0.56
1520530319.950346,1,336,0,54.57,0.52
1520530320.000347,1,315,0,54.93,0.56
1520530320.050349,1,286,0,55.13,0.57
1520530320.100350,1,267,0,55.48,0.50
1520530320.150352,1,246,0,55.63,0.46
1520530320.200401,1,234,0,57.84,0.46
1520530320.250402,1,233,0,58.04,0.52
1520530320.300404,1,226,0,58.24,0.43
1520530320.350405,1,221,0,58.49,0.42
1520530320.400407,1,217,0,58.48,0.41
1520530320.450408,1,208,0,58.62,0.41
1520530320.500410,1,199,0,58.62,0.70
1520530320.550412,1,193,0,58.87,0.40
1520530320.599869,1,440,386,38.01,2.30
1520530320.649871,1,357,0,37.99,0.78
1520530320.699873,1,333,0,38.25,0.53
1520530320.749874,1,328,0,37.95,0.53
1520530320.799876,1,318,0,38.17,0.52
1520530320.849877,1,306,0,38.06,0.50
1520530320.899879,1,289,0,38.01,0.55
1520530320.949880,1,272,0,38.08,0.46
1520530320.999882,1,267,0,38.18,0.46
1520530321.049740,1,261,0,32.32,0.47
1520530321.099742,1,253,0,31.98,0.59
1520530321.149743,1,249,0,31.64,0.45
1520530321.199745,1,245,0,31.80,0.44
1520530321.249747,1,235,0,31.69,0.43
1520530321.299749,1,232,0,31.33,0.42
1520530321.349750,1,225,0,31.22,0.42
1520530321.399751,1,216,0,30.84,0.47
1520530321.449856,1,205,0,34.85,0.41
1520530321.499857,1,202,0,34.75,0.40
1520530321.549859,1,201,0,34.46,0.40
1520530321.599860,1,198,0,34.27,0.40
1520530321.649862,1,198,0,34.12,0.41
1520530321.699863,1,197,0,34.08,0.46
1520530321.749866,1,194,0,33.89,0.40
1520530321.799867,1,192,0,33.47,0.41
1520530321.850152,1,438,377,44.22,2.78
1520530321.900154,1,400,0,44.27,0.56
1520530321.950155,1,363,0,44.04,0.56
1520530322.000157,1,340,0,44.01,0.51
1520530322.050158,1,316,0,43.77,0.86
1520530322.100160,1,305,0,43.77,0.49
1520530322.150162,1,294,0,43.53,0.48
1520530322.200163,1,286,0,43.30,0.46
1520530322.250207,1,282,0,44.96,0.54
1520530322.300208,1,274,0,44.81,0.46
1520530322.350209,1,262,0,44.73,0.45
1520530322.400212,1,256,0,44.49,0.45
1520530322.450214,1,251,0,44.39,0.43
1520530322.500215,1,247,0,44.14,0.70
1520530322.550216,1,244,0,44.19,0.44
1520530322.600218,1,240,0,43.96,0.42
1520530322.650023,1,222,0,36.87,0.42
1520530322.700025,1,216,0,36.88,0.41
1520530322.750027,1,214,0,36.84,0.40
1520530322.800028,1,213,0,36.73,0.45
1520530322.850031,1,211,0,36.88,0.40
1520530322.900065,1,210,0,36.64,0.41
1520530322.950033,1,207,0,36.58,0.38
1520530323.000035,1,204,0,36.63,0.39
1520530323.050036,1,204,0,36.47,0.40
1520530323.100074,1,446,388,38.09,2.51
1520530323.150076,1,387,0,37.95,0.84
1520530323.200077,1,361,0,38.01,0.52
1520530323.250079,1,344,0,38.24,0.49
1520530323.300080,1,334,0,38.18,0.50
1520530323.350082,1,326,0,37.96,0.49
