t,tracked,n_obs0,n_obs1,mean0,ms
1520530351.851700,1,431,186,59.55,11.67
1520530351.901701,1,429,182,59.52,11.46
1520530351.951703,1,429,180,59.97,11.44
1520530352.001704,1,427,181,60.42,11.46
1520530352.051706,1,428,176,60.76,11.67
1520530352.101805,1,424,199,62.53,11.60
1520530352.151806,1,425,173,61.93,11.64
1520530352.201808,1,428,173,61.35,10.53
1520530352.251809,1,427,157,61.74,11.57
1520530352.301811,1,427,163,61.59,11.61
1520530352.351812,1,433,171,60.94,2.22
1520530352.401814,1,433,157,60.80,2.15
1520530352.451817,1,429,160,61.34,2.24
1520530352.501469,1,431,155,55.04,2.05
1520530352.551471,1,436,151,55.08,2.15
1520530352.601472,1,433,159,54.92,2.49
1520530352.651474,1,430,168,54.44,2.72
1520530352.701475,1,436,147,54.57,2.07
1520530352.751477,1,429,139,54.24,10.80
1520530352.801478,1,432,131,54.45,10.71
1520530352.851480,1,432,133,54.78,2.01
1520530352.901098,1,431,119,46.16,1.94
1520530352.951099,1,433,129,46.24,1.83
1520530353.001101,1,430,114,46.00,1.85
1520530353.051102,1,436,131,45.89,2.08
1520530353.101208,1,435,121,45.61,1.95
1520530353.151105,1,431,118,45.63,1.74
1520530353.201107,1,421,120,46.31,1.79
1520530353.251108,1,426,118,46.95,8.79
1520530353.301110,1,421,107,47.22,8.22
1520530353.351398,1,423,104,54.96,9.71
1520530353.401399,1,423,119,56.00,5.02
1520530353.451401,1,425,118,56.41,4.64
1520530353.501402,1,429,124,56.87,4.74
1520530353.551404,1,428,132,57.22,4.78
1520530353.601405,1,426,126,57.68,5.10
1520530353.651407,1,434,125,57.50,4.76
1520530353.701408,1,429,104,57.61,16.01
1520530353.751736,1,429,101,64.40,9.24
1520530353.801738,1,429,118,64.74,9.39
1520530353.851739,1,424,125,64.79,9.32
1520530353.901741,1,426,117,65.24,9.60
1520530353.951742,1,433,132,65.25,9.22
1520530354.001744,1,430,136,65.19,9.47
1520530354.051745,1,427,138,65.28,9.27
1520530354.101747,1,428,123,65.50,9.21
1520530354.151896,1,427,132,68.39,8.73
1520530354.201897,1,431,154,68.82,8.84
1520530354.251899,1,423,142,69.11,8.80
1520530354.301900,1,424,149,69.96,9.01
1520530354.351902,1,430,160,70.49,8.76
1520530354.401904,1,425,151,70.95,11.37
1520530354.451905,1,428,143,70.73,13.58
1520530354.501907,1,425,158,70.96,2.70
1520530354.551594,1,434,163,64.42,2.74
1520530354.601593,1,431,169,64.36,11.35
1520530354.651595,1,430,168,64.44,10.43
1520530354.701596,1,427,171,64.25,10.59
1520530354.751597,1,432,185,64.34,10.72
1520530354.801599,1,433,177,64.43,10.77
1520530354.851600,1,429,175,64.54,10.65
1520530354.901602,1,432,164,64.76,10.85
1520530354.951359,1,432,163,59.50,10.40
1520530355.001360,1,431,173,60.02,10.87
1520530355.051362,1,429,160,60.29,10.62
1520530355.101363,1,429,175,60.82,10.48
1520530355.151365,1,433,164,61.24,10.68
1520530355.201366,1,427,154,61.75,10.13
1520530355.251368,1,434,157,61.90,10.29
1520530355.301370,1,436,153,62.25,10.62
1520530355.351371,1,440,152,61.89,10.42
1520530355.401407,1,437,160,63.04,10.13
1520530355.451408,1,442,163,64.18,10.25
1520530355.501410,1,436,164,64.60,10.89
1520530355.551411,1,440,158,64.45,10.70
1520530355.601414,1,441,166,64.52,10.52
1520530355.651416,1,439,163,64.39,2.12
1520530355.701417,1,432,145,64.64,2.01
1520530355.751418,1,434,149,64.42,1.90
1520530355.801531,1,433,134,67.37,1.91
1520530355.851533,1,436,159,67.34,2.01
1520530355.901534,1,435,146,67.31,2.09
1520530355.951536,1,432,156,67.09,1.97
1520530356.001537,1,431,119,66.75,2.00
1520530356.051539,1,433,160,66.52,2.12
1520530356.101541,1,436,148,66.35,1.95
1520530356.151542,1,435,167,66.26,9.69
1520530356.201376,1,434,155,62.07,9.55
1520530356.251380,1,441,170,61.97,9.29
1520530356.301379,1,440,163,62.14,9.86
1520530356.351380,1,438,164,62.11,9.89
1520530356.401382,1,436,153,62.12,10.12
1520530356.451383,1,440,158,61.95,10.31
1520530356.501385,1,443,153,61.74,10.11
1520530356.551386,1,436,152,61.60,10.30
1520530356.601232,1,438,149,57.11,10.39
1520530356.651235,1,437,155,56.61,10.25
1520530356.701236,1,445,163,56.05,10.25
1520530356.751237,1,441,166,56.18,10.62
1520530356.801239,1,436,160,56.36,11.27
1520530356.851240,1,436,172,56.37,10.92
1520530356.901242,1,435,165,56.26,10.86
1520530356.951244,1,441,178,56.10,10.79
1520530357.001153,1,437,176,52.43,11.10
1520530357.051154,1,434,159,52.30,10.95
1520530357.101156,1,431,165,52.26,11.53
1520530357.151156,1,430,166,51.98,11.19
1520530357.201159,1,430,147,51.43,11.13
1520530357.251160,1,429,154,51.52,11.60
1520530357.301162,1,431,158,51.90,11.71
1520530357.351164,1,427,150,51.45,11.74
1520530357.401658,1,432,175,65.48,12.15
1520530357.451660,1,439,176,65.76,11.95
1520530357.501662,1,436,180,65.66,12.07
1520530357.551663,1,438,169,65.29,11.90
1520530357.601666,1,434,168,64.96,11.98
1520530357.651666,1,433,186,64.78,11.98
1520530357.701667,1,432,193,64.50,11.94
1520530357.751669,1,429,192,64.31,11.90
1520530357.801671,1,430,189,64.47,11.85
1520530357.851585,1,433,185,61.39,12.09
1520530357.901559,1,430,175,61.23,11.38
1520530357.951560,1,429,159,60.99,11.42
1520530358.001562,1,435,161,60.89,11.33
1520530358.051563,1,427,169,60.82,11.07
1520530358.101565,1,431,167,60.68,10.94
1520530358.151567,1,429,175,60.63,11.38
1520530358.201568,1,434,167,60.47,11.60
1520530358.251625,1,425,174,61.68,11.41
1520530358.301626,1,427,163,61.27,11.65
1520530358.351628,1,428,186,61.69,11.61
1520530358.401629,1,431,177,61.72,11.46
1520530358.451631,1,432,160,61.35,11.97
1520530358.501632,1,430,162,60.31,12.13
1520530358.551634,1,431,172,59.84,11.50
1520530358.601636,1,432,177,59.06,11.84
1520530358.651798,1,435,180,62.11,11.95
1520530358.701800,1,433,183,61.21,12.19
1520530358.751801,1,430,187,60.88,12.32
1520530358.801803,1,428,169,59.94,12.32
1520530358.851805,1,430,160,59.30,11.93
1520530358.901806,1,431,170,58.60,11.83
1520530358.951808,1,427,163,57.93,12.17
1520530359.001810,1,428,172,57.81,11.19
1520530359.051806,1,426,168,57.37,10.89
1520530359.101811,1,431,168,56.97,11.22
1520530359.151809,1,426,161,57.02,10.82
1520530359.201810,1,425,162,56.73,11.04
1520530359.251812,1,424,164,56.30,10.96
1520530359.301813,1,428,171,56.35,10.90
1520530359.351815,1,424,159,56.52,10.91
1520530359.401817,1,429,161,56.75,10.68
1520530359.451919,1,434,180,57.48,11.17
1520530359.501870,1,430,177,57.88,11.08
1520530359.551871,1,433,165,58.23,10.74
1520530359.601873,1,435,181,58.38,11.02
1520530359.651874,1,433,169,58.46,10.02
1520530359.701876,1,428,172,58.47,10.62
1520530359.751878,1,431,168,58.27,10.59
1520530359.801879,1,429,157,58.53,10.68
1520530359.851881,1,425,155,58.71,10.18
1520530359.901826,1,424,156,57.37,10.86
1520530359.951828,1,424,143,56.88,2.56
1520530360.001829,1,426,140,56.54,2.29
1520530360.051831,1,428,155,56.29,2.28
1520530360.101832,1,435,129,56.06,2.26
1520530360.151834,1,434,136,56.43,2.56
1520530360.201836,1,440,142,56.70,2.59
1520530360.251837,1,434,135,56.82,2.31
1520530360.301316,1,427,95,44.35,2.15
1520530360.351317,1,431,107,44.14,1.91
1520530360.401319,1,432,107,43.95,10.12
1520530360.451321,1,429,113,43.93,9.91
1520530360.501323,1,435,114,44.25,9.28
1520530360.551324,1,425,105,44.42,9.24
1520530360.601326,1,430,123,44.78,9.46
1520530360.651327,1,429,120,45.41,9.27
1520530360.700978,1,434,102,36.58,9.24
1520530360.750980,1,433,97,36.66,9.02
1520530360.800981,1,435,107,37.04,9.36
1520530360.850983,1,432,110,37.27,8.92
1520530360.900984,1,426,94,37.51,8.93
1520530360.950988,1,429,115,37.72,9.07
1520530361.000988,1,427,115,38.24,9.23
1520530361.051064,1,421,125,38.87,9.52
1520530361.101044,1,422,113,41.06,9.44
1520530361.151045,1,432,132,41.32,9.26
1520530361.201047,1,432,116,41.43,9.15
1520530361.251048,1,429,129,41.68,9.15
1520530361.301050,1,427,129,42.00,9.27
1520530361.351051,1,425,141,42.36,9.45
1520530361.401053,1,422,129,42.92,9.49
1520530361.451055,1,425,125,43.36,9.51
1520530361.501690,1,427,124,61.15,9.20
1520530361.551692,1,424,139,60.96,9.47
1520530361.601693,1,432,138,60.94,9.52
1520530361.651695,1,429,142,61.51,9.44
1520530361.701696,1,427,146,61.74,9.81
1520530361.751698,1,431,140,61.78,9.68
1520530361.801700,1,433,139,61.89,9.98
1520530361.851701,1,433,142,62.64,1.94
1520530361.901939,1,430,140,68.19,2.09
1520530361.951941,1,431,150,68.82,1.96
1520530362.001942,1,441,171,68.95,2.11
1520530362.051944,1,431,157,68.24,2.14
1520530362.101945,1,432,171,67.90,2.15
1520530362.151947,1,438,154,68.34,2.05
1520530362.201949,1,436,166,69.36,2.15
1520530362.251950,1,433,152,69.66,10.79
1520530362.301951,1,435,154,69.89,11.18
1520530362.351623,1,437,168,62.42,11.48
1520530362.401625,1,430,167,62.45,11.35
1520530362.451626,1,432,157,62.41,11.25
1520530362.501628,1,433,162,62.01,11.21
1520530362.551629,1,440,146,61.60,11.31
1520530362.601631,1,438,163,61.35,11.21
1520530362.651727,1,438,160,61.36,11.16
1520530362.701634,1,435,167,61.63,11.26
1520530362.751364,1,435,163,54.21,11.27
1520530362.801366,1,434,155,54.37,11.24
1520530362.851367,1,429,148,53.71,11.17
1520530362.901369,1,434,141,53.81,10.91
1520530362.951370,1,427,134,53.95,10.69
1520530363.001372,1,430,148,54.17,10.70
1520530363.051374,1,427,131,54.57,10.70
1520530363.101375,1,430,141,54.24,10.70
1520530363.151650,1,433,144,62.20,10.79
1520530363.201651,1,428,148,62.70,10.72
1520530363.251653,1,431,141,63.15,10.65
1520530363.301654,1,430,137,63.52,10.66
1520530363.351656,1,431,135,63.50,10.58
1520530363.401658,1,428,131,63.36,10.40
1520530363.451659,1,436,123,63.87,10.68
1520530363.501661,1,433,131,64.80,9.99
1520530363.551745,1,433,129,67.12,10.16
1520530363.601746,1,441,136,66.78,9.93
1520530363.651748,1,440,165,66.46,10.08
1520530363.701749,1,442,143,66.38,10.18
1520530363.751751,1,440,141,66.46,10.21
1520530363.801753,1,430,132,66.02,10.16
1520530363.851754,1,434,132,65.57,10.01
1520530363.901756,1,435,150,64.87,10.01
1520530363.951780,1,436,146,65.59,9.86
1520530364.001782,1,436,162,65.01,9.91
1520530364.051784,1,436,156,64.92,10.15
1520530364.101785,1,445,170,65.36,9.92
1520530364.151786,1,442,159,64.56,8.86
1520530364.201788,1,444,176,63.72,9.02
1520530364.251789,1,440,139,62.39,2.00
1520530364.301791,1,441,144,61.68,1.96
1520530364.351792,1,439,141,60.75,2.03
1520530364.401853,1,433,149,61.29,1.99
1520530364.451854,1,432,153,60.73,2.02
1520530364.501856,1,442,161,60.69,2.07
1520530364.551858,1,434,157,60.12,2.28
1520530364.601859,1,438,148,59.69,1.94
1520530364.651861,1,436,154,59.59,2.03
1520530364.701862,1,436,156,60.08,10.17
1520530364.751864,1,434,157,60.43,10.46
1520530364.802375,1,439,172,71.75,10.61
1520530364.852378,1,435,186,72.63,10.88
1520530364.902379,1,433,197,72.59,11.27
1520530364.952380,1,435,194,71.92,11.29
1520530365.002383,1,442,196,71.75,11.44
1520530365.052383,1,441,207,71.14,11.96
1520530365.102386,1,439,193,71.04,11.87
1520530365.152387,1,439,206,70.99,11.98
1520530365.201844,1,432,173,60.04,11.80
1520530365.251846,1,428,180,60.19,11.94
1520530365.301847,1,432,184,60.50,12.29
1520530365.351849,1,432,182,61.09,12.24
1520530365.401850,1,431,173,61.18,12.22
1520530365.451852,1,429,163,61.52,11.46
1520530365.501853,1,428,152,61.64,11.10
1520530365.551855,1,431,191,62.01,11.73
1520530365.601535,1,429,153,53.27,11.54
1520530365.651537,1,432,147,53.07,11.23
1520530365.701539,1,435,155,52.90,10.91
1520530365.751540,1,435,155,53.38,10.92
1520530365.801546,1,433,148,54.32,10.70
1520530365.851543,1,427,153,54.54,10.65
1520530365.901545,1,427,143,54.82,10.70
1520530365.951546,1,428,140,55.22,11.14
1520530366.001907,1,427,155,65.45,11.36
1520530366.051908,1,434,163,65.13,11.15
1520530366.101911,1,430,152,64.51,11.01
1520530366.151911,1,427,178,64.43,11.67
1520530366.201913,1,442,183,63.61,11.30
1520530366.251915,1,431,158,62.78,10.83
1520530366.301916,1,428,174,62.66,11.39
1520530366.351918,1,425,158,62.53,10.23
1520530366.402120,1,435,170,66.31,10.75
1520530366.452121,1,432,178,65.24,10.33
1520530366.502124,1,435,163,64.54,10.46
1520530366.552125,1,428,173,65.10,11.43
1520530366.602127,1,434,174,64.94,11.35
1520530366.652128,1,427,169,63.95,11.29
1520530366.702130,1,428,156,62.71,11.22
1520530366.752132,1,429,178,62.46,11.56
1520530366.802132,1,430,180,61.83,11.54
1520530366.852166,1,431,176,62.01,11.83
1520530366.902167,1,430,166,61.96,12.34
1520530366.952169,1,431,155,60.70,11.42
1520530367.002170,1,436,171,60.50,11.64
1520530367.052171,1,431,155,60.77,10.34
1520530367.102178,1,433,157,60.99,10.61
1520530367.152174,1,429,150,60.42,12.47
1520530367.202177,1,428,155,60.12,11.65
1520530367.252540,1,429,167,66.25,11.49
1520530367.302541,1,434,159,65.67,11.66
1520530367.352542,1,428,186,65.76,11.70
1520530367.402545,1,430,164,65.53,3.59
1520530367.452546,1,428,161,66.07,3.52
1520530367.502548,1,430,168,66.30,3.29
1520530367.552549,1,430,156,65.77,3.51
1520530367.602551,1,429,170,64.87,3.56
1520530367.652264,1,432,167,59.23,3.07
1520530367.702266,1,427,174,59.26,3.32
1520530367.752267,1,431,169,59.00,3.09
1520530367.802269,1,429,172,59.63,3.51
1520530367.852271,1,429,169,60.23,3.00
1520530367.902272,1,429,149,60.13,3.23
1520530367.952274,1,422,148,59.36,3.14
1520530368.002275,1,427,161,59.19,3.31
1520530368.052124,1,429,164,56.39,11.30
1520530368.102125,1,428,172,56.32,11.94
1520530368.152127,1,424,178,56.30,11.45
1520530368.202129,1,420,169,56.14,11.43
1520530368.252130,1,426,179,56.39,11.44
1520530368.302132,1,432,183,56.37,11.69
1520530368.352134,1,423,160,55.58,11.56
1520530368.402135,1,430,160,55.30,11.72
1520530368.452048,1,427,135,53.66,11.47
1520530368.502050,1,423,148,54.05,10.92
1520530368.552051,1,426,150,54.62,2.87
1520530368.602053,1,429,141,53.91,3.40
1520530368.652054,1,431,139,54.48,10.50
1520530368.702056,1,437,131,54.74,10.40
1520530368.752057,1,433,140,54.72,10.46
1520530368.802058,1,427,125,55.22,10.52
1520530368.851389,1,427,102,39.41,10.94
1520530368.901391,1,427,97,40.09,10.22
1520530368.951392,1,425,109,41.53,10.10
1520530369.001394,1,422,112,42.50,9.87
1520530369.051395,1,427,121,43.75,9.65
1520530369.101397,1,428,125,44.51,9.33
1520530369.151398,1,425,142,45.39,9.70
1520530369.201400,1,432,132,46.02,9.60
1520530369.251401,1,426,142,47.09,9.95
1520530369.301537,1,428,143,51.44,9.65
1520530369.351538,1,432,160,51.68,9.99
1520530369.401540,1,430,157,52.17,10.38
1520530369.451542,1,435,152,52.23,10.51
1520530369.501543,1,438,169,52.22,10.42
1520530369.551545,1,431,172,52.30,10.83
1520530369.601546,1,436,181,52.83,10.67
1520530369.651548,1,443,161,52.40,10.66
1520530369.701896,1,435,185,61.40,10.62
1520530369.751898,1,437,185,61.20,10.96
1520530369.801901,1,437,180,61.03,11.42
1520530369.851902,1,434,193,60.87,11.95
1520530369.901903,1,441,187,60.60,11.71
1520530369.951905,1,441,205,60.48,11.61
1520530370.001906,1,443,198,60.24,11.98
1520530370.051908,1,445,201,60.25,11.65
1520530370.101930,1,446,201,60.62,12.30
1520530370.151931,1,445,199,60.56,12.30
1520530370.201933,1,447,209,60.12,12.67
1520530370.251934,1,447,197,60.33,12.80
1520530370.301934,1,445,186,60.45,13.00
1520530370.351937,1,445,189,60.53,12.68
1520530370.401938,1,441,202,60.65,12.62
1520530370.451940,1,441,202,60.57,12.82
1520530370.501883,1,445,200,59.01,12.87
1520530370.551883,1,440,187,58.96,12.87
1520530370.601898,1,440,196,58.85,12.92
1520530370.651887,1,442,192,58.75,12.84
1520530370.701889,1,445,200,58.81,13.64
1520530370.751890,1,444,210,58.84,14.07
1520530370.801892,1,442,209,58.96,14.08
1520530370.851892,1,438,182,58.92,14.00
1520530370.901941,1,438,209,59.98,14.36
1520530370.951942,1,439,186,59.91,13.64
1520530371.001944,1,436,184,59.69,13.62
1520530371.051946,1,432,172,59.43,13.78
1520530371.101947,1,434,175,59.76,13.40
1520530371.151949,1,435,173,60.05,13.44
1520530371.201950,1,438,172,59.67,13.12
1520530371.251952,1,440,189,59.15,12.36
1520530371.301953,1,441,193,58.91,12.75
1520530371.351951,1,445,189,58.95,12.24
1520530371.401953,1,436,194,58.74,12.12
1520530371.451954,1,440,192,59.00,11.89
1520530371.501956,1,445,201,58.97,11.77
1520530371.551958,1,444,198,59.07,11.98
1520530371.601959,1,443,195,59.47,11.72
1520530371.651961,1,441,188,59.68,11.54
1520530371.701962,1,433,190,59.78,11.75
1520530371.751959,1,436,193,59.73,11.66
1520530371.801961,1,440,191,59.40,11.11
1520530371.851963,1,443,204,59.08,11.25
1520530371.901964,1,445,194,58.83,11.47
1520530371.951966,1,444,206,59.04,11.72
1520530372.001968,1,438,196,58.84,11.62
1520530372.051969,1,438,187,58.36,11.54
1520530372.101971,1,436,186,59.15,11.60
1520530372.151955,1,434,178,58.80,11.53
1520530372.201977,1,435,189,58.92,11.52
1520530372.251958,1,426,180,58.98,11.52
1520530372.301960,1,430,185,58.83,11.77
1520530372.351961,1,432,177,58.72,11.84
1520530372.401963,1,429,181,58.57,11.73
1520530372.451964,1,437,181,58.86,11.92
1520530372.501966,1,438,194,58.66,11.92
1520530372.551956,1,431,187,58.38,12.04
1520530372.601959,1,434,189,58.20,12.01
1520530372.651960,1,430,185,58.20,12.05
1520530372.701961,1,427,181,58.87,12.11
1520530372.751963,1,431,195,59.25,12.40
1520530372.801964,1,430,194,60.04,12.68
1520530372.851966,1,430,205,60.13,12.96
1520530372.901967,1,446,202,60.79,13.07
1520530372.951617,1,444,189,50.88,12.79
1520530373.001619,1,441,172,51.11,12.80
1520530373.051620,1,440,175,51.31,12.65
1520530373.101622,1,440,179,51.32,12.70
1520530373.151624,1,436,175,51.48,12.52
1520530373.201626,1,438,176,51.64,12.23
1520530373.251627,1,435,176,51.35,12.20
1520530373.301630,1,434,185,51.45,12.04
1520530373.351457,1,429,159,45.07,12.11
1520530373.401458,1,431,156,44.43,11.95
1520530373.451460,1,424,144,44.69,11.32
1520530373.501461,1,425,138,44.84,11.12
1520530373.551463,1,427,137,45.19,2.00
1520530373.601465,1,430,129,45.09,1.83
1520530373.651466,1,428,121,44.78,1.86
1520530373.701467,1,432,139,44.19,2.14
1520530373.751469,1,429,129,43.50,1.83
1520530373.801615,1,436,154,46.91,1.94
1520530373.851583,1,432,138,46.89,2.14
1520530373.901585,1,433,151,46.21,1.85
1520530373.951586,1,428,148,46.66,10.33
1520530374.001589,1,429,134,46.26,10.39
1520530374.051589,1,433,147,45.77,10.30
1520530374.101591,1,433,149,45.26,10.33
1520530374.151592,1,437,141,44.72,10.25
1520530374.201953,1,430,168,54.20,10.88
1520530374.251955,1,430,165,53.66,10.84
1520530374.301956,1,436,172,52.99,10.95
1520530374.351958,1,432,177,52.29,10.83
1520530374.401959,1,426,183,51.76,11.16
1520530374.451961,1,429,173,51.75,11.33
1520530374.501962,1,427,175,52.15,11.64
1520530374.551964,1,428,173,52.05,12.19
1520530374.602407,1,425,171,61.44,12.60
1520530374.652408,1,423,175,61.13,12.14
1520530374.702410,1,430,187,61.00,12.40
1520530374.752412,1,435,176,60.49,12.20
1520530374.802413,1,435,181,59.67,11.81
1520530374.852415,1,431,173,59.48,11.72
1520530374.902417,1,439,184,59.60,11.53
1520530374.952418,1,435,168,59.80,11.21
1520530375.002442,1,435,167,60.40,11.26
1520530375.052444,1,430,165,60.54,11.10
1520530375.102445,1,437,184,61.52,11.03
1520530375.152447,1,431,194,62.72,11.66
1520530375.202449,1,431,188,63.39,11.56
1520530375.252454,1,434,186,63.37,11.62
1520530375.302452,1,431,182,63.87,11.94
1520530375.352453,1,431,174,64.12,12.39
1520530375.402252,1,429,181,59.19,12.66
1520530375.452214,1,425,162,59.00,12.35
1520530375.502216,1,426,152,58.74,12.68
1520530375.552217,1,427,160,58.41,12.22
1520530375.602219,1,434,165,57.04,11.98
1520530375.652220,1,431,169,56.26,11.74
1520530375.702222,1,430,155,54.75,11.81
1520530375.752223,1,430,159,53.48,11.07
1520530375.802225,1,433,155,52.78,11.24
1520530375.852258,1,427,157,52.83,11.39
1520530375.902259,1,427,159,52.70,11.36
1520530375.952261,1,435,158,52.75,11.74
1520530376.002263,1,430,169,52.67,11.34
1520530376.052264,1,425,157,53.21,11.74
1520530376.102265,1,436,173,54.03,11.64
1520530376.152267,1,437,170,54.33,11.43
1520530376.202270,1,440,162,55.28,11.45
1520530376.251950,1,433,161,48.44,11.54
1520530376.301951,1,430,168,48.67,11.71
1520530376.351954,1,429,167,48.38,11.44
1520530376.401955,1,424,173,48.32,11.60
1520530376.451957,1,430,167,48.62,11.36
1520530376.501958,1,431,162,48.99,11.54
1520530376.551960,1,429,145,48.09,11.07
1520530376.601961,1,430,145,48.26,10.94
1520530376.652663,1,434,132,61.42,10.93
1520530376.702664,1,433,116,61.92,10.56
1520530376.752666,1,426,116,63.19,10.79
1520530376.802668,1,425,114,64.11,10.27
1520530376.852669,1,429,110,64.86,10.40
1520530376.902671,1,429,126,65.94,10.06
1520530376.952672,1,423,151,67.32,10.84
1520530377.002721,1,424,157,68.39,10.21
1520530377.052897,1,425,150,71.76,10.07
1520530377.102900,1,425,164,72.41,10.59
1520530377.152901,1,435,172,73.09,11.13
1520530377.202903,1,424,175,72.92,12.08
1520530377.252904,1,429,175,72.03,11.51
1520530377.302906,1,428,182,72.01,11.69
1520530377.352906,1,427,175,72.06,11.62
1520530377.402909,1,428,184,72.07,12.17
1520530377.451720,1,427,123,47.43,11.71
1520530377.501720,1,432,137,47.32,11.69
1520530377.551722,1,428,138,46.84,11.55
1520530377.601723,1,438,136,46.73,11.54
1520530377.651725,1,433,159,46.76,11.79
1520530377.701726,1,435,147,46.97,11.73
1520530377.751728,1,433,148,46.99,11.76
1520530377.801730,1,428,141,46.92,11.68
1520530377.851407,1,425,131,36.32,12.05
1520530377.901409,1,426,120,35.90,11.46
1520530377.951411,1,429,101,35.95,11.22
1520530378.001412,1,427,115,36.00,10.97
1520530378.051414,1,428,99,35.81,10.42
1520530378.101416,1,429,115,36.29,10.48
1520530378.151417,1,429,120,36.91,10.21
1520530378.201419,1,429,121,37.28,9.26
1520530378.251420,1,432,119,37.22,9.13
1520530378.301512,1,431,121,41.00,8.88
1520530378.351513,1,431,122,41.33,8.70
1520530378.401515,1,432,130,41.58,9.16
1520530378.451516,1,431,114,42.45,8.20
1520530378.501517,1,431,126,42.79,8.24
1520530378.551519,1,428,115,42.71,8.46
1520530378.601571,1,419,133,42.89,8.72
1520530378.651522,1,437,126,42.88,8.29
1520530378.702209,1,428,123,63.65,8.57
1520530378.752210,1,429,145,64.12,8.94
1520530378.802212,1,428,146,65.28,9.12
1520530378.852213,1,439,164,65.83,9.29
1520530378.902215,1,440,151,65.39,9.35
1520530378.952216,1,440,155,65.77,9.77
1520530379.002218,1,441,165,66.13,10.82
1520530379.052220,1,441,179,65.70,10.55
1520530379.102149,1,441,184,64.42,11.01
1520530379.152151,1,441,169,64.27,10.44
1520530379.202152,1,440,180,63.72,10.99
1520530379.252154,1,439,176,63.31,11.17
1520530379.302155,1,437,155,63.36,11.30
1520530379.352157,1,438,157,63.17,11.41
1520530379.402159,1,441,167,62.81,11.52
1520530379.452160,1,442,163,62.56,11.63
1520530379.501850,1,444,153,54.54,12.45
1520530379.551852,1,435,162,54.40,12.01
1520530379.601853,1,434,153,54.12,12.32
1520530379.651855,1,436,147,54.25,12.05
1520530379.701856,1,427,155,54.17,12.36
1520530379.751858,1,433,147,54.03,12.05
1520530379.801860,1,430,127,53.70,11.80
1520530379.851861,1,430,122,53.55,11.39
1520530379.901824,1,437,136,52.26,11.30
1520530379.951826,1,433,136,52.42,10.78
1520530380.001827,1,427,121,53.00,10.69
1520530380.051829,1,436,132,53.79,10.30
1520530380.101830,1,430,113,55.17,10.25
1520530380.151832,1,432,116,54.85,10.27
1520530380.201888,1,429,122,54.61,10.26
1520530380.251835,1,430,127,55.05,9.70
1520530380.301736,1,425,128,52.04,9.76
1520530380.352160,1,432,133,65.24,10.04
1520530380.402162,1,434,157,64.56,10.13
1520530380.452163,1,437,152,64.42,10.07
1520530380.502166,1,439,146,64.26,10.27
1520530380.552166,1,442,154,63.84,10.26
1520530380.602168,1,438,152,62.79,10.20
1520530380.652170,1,445,150,62.50,10.44
1520530380.702171,1,441,164,62.47,10.65
1520530380.752135,1,441,156,61.12,10.58
1520530380.802136,1,437,166,61.06,10.66
1520530380.852138,1,435,184,61.03,11.59
1520530380.902139,1,441,178,60.36,11.15
1520530380.952141,1,438,178,59.80,10.88
1520530381.002143,1,437,165,58.92,11.04
1520530381.052144,1,435,155,58.48,10.98
1520530381.102146,1,438,171,57.86,11.13
1520530381.152048,1,429,152,54.92,11.13
1520530381.202049,1,433,154,54.17,11.31
1520530381.252051,1,425,146,54.07,11.17
1520530381.302052,1,432,150,54.25,11.51
1520530381.352053,1,429,141,54.08,11.17
1520530381.402056,1,428,154,54.25,11.42
1520530381.452057,1,431,164,53.85,11.22
1520530381.502058,1,426,152,54.23,10.90
1520530381.552262,1,423,171,58.86,11.52
1520530381.602264,1,432,167,58.83,11.15
1520530381.652266,1,432,179,58.97,11.17
1520530381.702267,1,426,164,59.33,11.42
1520530381.752268,1,425,161,59.37,11.16
1520530381.802325,1,429,167,58.85,11.34
1520530381.852271,1,429,159,59.12,11.24
1520530381.902273,1,424,166,58.84,11.37
1520530381.952332,1,429,174,59.96,11.56
1520530382.002334,1,431,181,59.79,11.80
1520530382.052335,1,429,181,59.99,12.13
1520530382.102337,1,437,189,60.29,12.26
1520530382.152339,1,433,176,60.65,12.22
1520530382.202340,1,432,195,61.08,12.20
1520530382.252342,1,433,180,60.93,12.47
1520530382.302343,1,437,169,60.77,12.39
1520530382.352159,1,432,176,56.24,12.53
1520530382.402160,1,424,157,56.45,12.66
1520530382.452162,1,430,164,56.38,12.59
1520530382.502164,1,430,156,56.17,12.12
1520530382.552165,1,436,148,55.91,11.74
1520530382.602167,1,431,149,56.05,11.21
1520530382.652168,1,429,164,56.82,11.41
1520530382.702170,1,427,155,57.45,11.22
1520530382.752171,1,439,149,57.62,10.97
1520530382.802243,1,430,158,58.90,10.72
1520530382.852246,1,430,143,58.74,10.53
1520530382.902248,1,433,157,58.57,10.56
1520530382.952249,1,431,155,58.56,10.34
1520530383.002250,1,429,158,58.60,10.38
1520530383.052252,1,430,153,58.27,10.46
1520530383.102252,1,425,151,58.10,10.50
1520530383.152255,1,432,153,57.79,10.56
1520530383.202206,1,431,144,56.12,10.21
1520530383.252208,1,422,142,55.65,10.10
1520530383.302210,1,431,158,55.66,10.20
1520530383.352211,1,427,161,55.55,10.82
1520530383.402266,1,430,135,55.08,10.81
1520530383.452214,1,422,148,55.09,10.50
1520530383.502216,1,428,145,54.16,10.53
1520530383.552217,1,425,126,53.83,10.30
