t,tracked,n_obs0,n_obs1,mean0,ms
1520530434.953662,1,436,105,18.60,10.69
1520530435.003665,1,436,118,18.46,10.94
1520530435.053667,1,433,116,18.42,10.50
1520530435.103796,1,439,139,20.69,10.99
1520530435.153798,1,429,129,20.70,10.34
1520530435.203799,1,434,156,20.83,10.32
1520530435.253802,1,437,151,20.66,10.82
1520530435.303802,1,437,155,20.59,10.94
1520530435.353804,1,436,142,20.49,10.86
1520530435.403806,1,432,164,20.28,11.63
1520530435.453807,1,432,158,19.95,11.64
1520530435.504086,1,429,164,23.70,12.06
1520530435.554088,1,426,168,23.18,12.56
1520530435.604089,1,431,162,22.58,12.54
1520530435.654091,1,431,154,21.87,13.04
1520530435.704092,1,428,160,21.30,13.33
1520530435.754094,1,430,161,20.80,13.28
1520530435.804096,1,433,152,20.48,13.12
1520530435.854097,1,437,159,20.17,13.20
1520530435.904099,1,429,155,20.17,13.36
1520530435.953835,1,435,130,16.72,12.98
1520530436.003837,1,434,134,16.72,12.67
1520530436.053838,1,429,120,16.65,12.24
1520530436.103839,1,440,132,16.65,12.28
1520530436.153841,1,437,141,16.68,12.14
1520530436.203843,1,430,128,16.63,11.75
1520530436.253844,1,424,124,16.63,11.65
1520530436.303846,1,430,99,16.51,11.41
1520530436.353955,1,429,113,17.96,11.14
1520530436.403958,1,431,115,17.91,11.22
1520530436.453978,1,430,127,17.85,11.77
1520530436.503960,1,428,116,17.96,12.01
1520530436.553962,1,430,111,18.01,11.97
1520530436.603963,1,434,124,17.96,12.49
1520530436.653965,1,429,114,18.04,12.89
1520530436.703966,1,428,117,18.02,13.06
1520530436.754031,1,430,135,18.69,12.33
1520530436.804032,1,430,124,18.63,12.57
1520530436.854034,1,434,132,18.48,12.00
1520530436.904035,1,433,134,18.45,12.39
1520530436.954037,1,428,119,18.43,12.40
1520530437.004039,1,431,124,18.44,12.45
1520530437.054040,1,427,136,18.42,12.75
1520530437.104042,1,425,140,18.28,13.43
1520530437.153533,1,426,92,12.41,13.96
1520530437.203536,1,436,102,12.31,0.89
1520530437.253536,1,431,107,12.25,0.75
1520530437.303538,1,434,102,12.20,0.73
1520530437.353539,1,431,96,12.13,0.76
1520530437.403543,1,429,95,12.04,0.73
1520530437.453544,1,428,85,12.25,0.72
1520530437.503545,1,433,78,12.41,0.88
1520530437.553870,1,431,93,17.05,0.74
1520530437.603872,1,434,94,17.44,0.75
1520530437.653873,1,432,87,17.84,0.75
1520530437.703875,1,431,97,18.10,0.88
1520530437.753876,1,429,103,18.42,0.76
1520530437.803878,1,427,124,18.94,0.79
1520530437.853879,1,436,156,19.58,1.04
1520530437.903881,1,435,144,19.95,0.82
1520530437.954482,1,435,173,29.28,0.82
1520530438.004481,1,436,185,29.12,0.88
1520530438.054484,1,437,176,29.10,0.84
1520530438.104484,1,434,195,28.88,0.85
1520530438.154486,1,431,182,28.31,1.09
1520530438.204487,1,426,187,27.77,15.43
1520530438.254489,1,432,176,27.26,15.87
1520530438.304490,1,436,162,26.77,16.49
1520530438.354492,1,429,163,26.18,15.74
1520530438.403621,1,426,104,13.74,15.99
1520530438.453623,1,431,91,13.24,2.68
1520530438.503624,1,427,87,12.68,2.50
1520530438.553626,1,437,94,12.19,2.62
1520530438.603628,1,431,96,11.81,2.47
1520530438.653629,1,428,88,11.56,2.29
1520530438.703631,1,437,91,11.40,2.26
1520530438.753632,1,437,91,11.36,2.16
1520530438.804389,1,432,140,19.70,2.12
1520530438.854392,1,430,156,19.66,10.40
1520530438.904392,1,434,166,19.56,11.63
1520530438.954394,1,434,153,19.59,11.56
1520530439.004395,1,430,168,19.59,2.52
1520530439.054397,1,436,172,19.70,2.41
1520530439.104398,1,436,176,19.55,2.50
1520530439.154401,1,435,184,19.52,2.54
1520530439.204654,1,431,191,22.06,2.52
1520530439.254655,1,194,0,21.86,0.46
1520530439.304657,1,433,203,21.81,2.51
1520530439.354659,1,430,199,21.82,2.60
1520530439.404660,1,432,199,21.69,2.60
1520530439.454661,1,184,0,21.64,0.61
1520530439.504663,1,432,195,21.58,11.87
1520530439.554665,1,429,176,21.49,11.86
1520530439.604177,1,428,152,16.65,12.86
1520530439.654178,1,427,161,16.68,13.06
1520530439.704263,1,428,163,16.68,13.78
1520530439.754182,1,433,155,16.75,13.98
1520530439.804183,1,428,141,16.93,14.48
1520530439.854185,1,428,162,16.89,14.89
1520530439.904186,1,433,169,16.93,15.68
1520530439.954188,1,430,167,17.04,15.51
1520530440.004099,1,432,175,16.12,15.40
1520530440.054101,1,431,166,16.25,14.41
1520530440.104102,1,431,173,16.36,14.70
1520530440.154104,1,428,162,16.40,14.44
1520530440.204106,1,431,143,16.53,14.74
1520530440.254107,1,427,139,16.59,105.86
1520530440.304109,1,432,139,16.73,14.98
1520530440.354110,1,433,130,16.81,0.87
1520530440.404112,1,431,139,17.15,0.77
1520530440.453977,1,432,119,15.73,0.82
1520530440.503979,1,433,134,15.83,0.76
1520530440.553980,1,432,131,16.00,0.76
1520530440.603981,1,439,134,16.30,0.76
1520530440.653984,1,437,115,16.52,0.98
1520530440.703986,1,435,144,16.62,0.79
1520530440.753987,1,434,120,16.90,0.77
1520530440.803989,1,438,128,16.99,0.91
1520530440.853871,1,438,120,15.68,0.80
1520530440.903872,1,436,118,15.79,0.79
1520530440.953874,1,435,109,15.79,0.79
1520530441.003875,1,436,99,15.97,0.84
1520530441.053876,1,433,98,16.13,0.80
1520530441.103878,1,437,115,16.28,0.82
1520530441.153883,1,440,123,16.36,0.87
1520530441.203881,1,434,120,16.55,0.84
1520530441.253889,1,432,109,16.77,0.83
1520530441.303927,1,422,100,16.97,1.03
1520530441.353892,1,428,106,17.16,0.83
1520530441.403893,1,431,91,17.41,10.08
1520530441.453895,1,432,112,17.36,12.22
1520530441.503896,1,436,126,17.49,8.72
1520530441.553898,1,432,109,17.50,8.36
1520530441.603899,1,427,113,17.64,1.38
1520530441.654083,1,429,125,20.37,1.34
1520530441.704084,1,432,128,20.44,1.44
1520530441.754086,1,432,143,20.59,1.38
1520530441.804088,1,431,144,20.77,1.40
1520530441.854089,1,429,152,20.81,1.39
1520530441.904091,1,425,157,20.85,1.44
1520530441.954092,1,430,152,20.88,1.43
1520530442.004094,1,425,149,20.87,1.46
1520530442.054029,1,429,144,19.88,9.53
1520530442.104032,1,429,135,19.93,10.16
1520530442.154034,1,430,125,19.75,10.79
1520530442.204035,1,435,120,19.60,11.39
1520530442.254038,1,432,101,19.42,10.99
1520530442.304038,1,423,112,19.18,11.76
1520530442.354040,1,427,113,18.83,11.92
1520530442.404042,1,422,100,18.69,12.49
1520530442.453714,1,427,89,14.12,12.74
1520530442.503716,1,427,83,13.99,12.63
1520530442.553716,1,430,81,13.79,11.66
1520530442.603719,1,437,70,13.42,11.40
1520530442.653721,1,436,59,13.20,10.75
1520530442.703722,1,429,55,13.04,2.06
1520530442.753723,1,429,60,12.84,2.04
1520530442.803725,1,436,72,12.58,1.97
1520530442.853726,1,432,71,12.51,1.99
1520530442.904376,1,432,113,20.65,1.94
1520530442.954377,1,436,126,20.38,2.03
1520530443.004380,1,432,146,20.05,2.08
1520530443.054381,1,437,151,19.79,2.27
1520530443.104383,1,436,146,19.58,9.18
1520530443.154384,1,436,136,19.43,9.64
1520530443.204385,1,432,146,19.35,9.71
1520530443.254387,1,429,148,19.21,10.41
1520530443.304466,0,429,148,20.03,1.35
1520530443.354468,1,434,152,19.97,0.74
1520530443.404470,1,431,165,19.98,1.86
1520530443.454471,1,433,161,20.09,1.96
1520530443.504473,1,435,160,20.16,2.04
1520530443.554475,1,432,169,20.28,2.25
1520530443.604476,1,435,150,20.49,2.25
1520530443.654478,1,435,161,20.70,2.48
1520530443.704013,1,433,110,15.32,2.84
1520530443.754014,1,426,105,15.53,3.18
1520530443.804016,1,430,98,15.64,3.48
1520530443.854018,1,427,103,15.77,3.49
1520530443.904020,1,426,111,16.00,3.49
1520530443.954022,1,424,110,16.17,3.29
1520530444.004023,1,426,88,16.32,3.31
1520530444.054024,1,428,86,16.34,3.31
1520530444.104403,1,427,99,21.48,3.55
1520530444.154404,1,421,98,21.48,3.40
1520530444.204406,1,420,88,21.38,3.52
1520530444.254406,1,427,92,21.46,3.53
1520530444.304409,1,436,97,21.53,3.35
1520530444.354410,1,431,106,21.57,3.46
1520530444.404411,1,437,110,21.53,3.61
1520530444.454414,1,436,100,21.60,4.51
1520530444.505162,1,435,112,32.76,4.34
1520530444.555264,1,431,123,32.93,4.87
1520530444.605164,1,433,141,33.34,4.54
1520530444.655166,1,434,148,33.60,4.56
1520530444.705167,1,433,140,33.98,4.55
1520530444.755169,1,433,139,34.41,4.44
1520530444.805171,1,433,143,35.10,4.46
1520530444.855172,1,434,143,35.85,4.63
1520530444.905173,1,439,140,36.69,4.52
1520530444.954962,1,432,146,33.90,4.51
1520530445.004964,1,426,163,34.19,4.53
1520530445.054965,1,432,153,34.28,4.30
1520530445.104967,1,432,146,33.94,4.78
1520530445.154968,1,434,157,33.43,4.91
1520530445.204970,1,442,172,32.67,4.58
1520530445.254972,1,443,172,31.91,4.31
1520530445.304973,1,439,175,31.26,4.30
1520530445.353892,1,429,97,15.27,4.22
1520530445.403894,1,434,114,14.92,4.61
1520530445.453896,1,431,99,14.55,6.16
1520530445.503898,1,434,102,14.26,2.22
1520530445.553899,1,436,131,14.02,2.44
1520530445.603900,1,440,119,13.82,2.15
1520530445.653902,1,432,120,13.64,2.06
1520530445.703904,1,434,134,13.41,1.92
1520530445.753751,1,428,90,11.34,19.20
1520530445.803752,1,433,87,11.35,15.95
1520530445.853755,1,429,91,11.15,12.82
1520530445.903755,1,426,82,11.06,10.07
1520530445.953756,1,430,84,10.97,10.52
1520530446.003759,1,430,89,10.99,10.37
1520530446.053761,1,429,93,11.09,11.22
1520530446.103762,1,435,87,11.11,10.47
1520530446.154954,1,437,149,26.29,0.91
1520530446.204900,1,438,184,26.26,0.84
1520530446.254902,1,437,178,26.18,0.88
1520530446.304903,1,434,191,25.88,0.84
1520530446.354905,1,433,202,25.46,0.84
1520530446.404906,1,432,186,25.07,1.05
1520530446.454908,1,435,195,24.72,0.84
1520530446.504909,1,430,206,24.47,0.83
1520530446.554783,1,430,184,22.65,1.02
1520530446.604785,1,430,194,22.37,0.86
1520530446.654786,1,434,173,22.19,0.84
1520530446.704788,1,433,173,22.02,0.97
1520530446.754789,1,434,196,21.94,0.86
1520530446.804791,1,433,184,21.96,0.88
1520530446.854792,1,430,172,21.92,0.97
1520530446.904794,1,426,166,22.11,0.88
1520530446.954330,1,423,151,17.11,0.88
1520530447.004332,1,425,163,17.30,0.87
1520530447.054334,1,422,156,17.42,1.45
1520530447.104335,1,428,151,17.64,0.90
1520530447.154337,1,430,163,17.89,12.16
1520530447.204338,1,434,161,18.06,11.35
1520530447.254340,1,436,163,18.17,13.03
1520530447.304342,1,439,164,18.38,12.99
1520530447.354343,1,436,162,18.59,12.25
1520530447.404124,1,437,126,15.87,11.55
1520530447.454125,1,438,131,15.97,12.56
1520530447.504127,1,439,115,16.23,12.65
1520530447.554128,1,434,120,16.31,12.86
1520530447.604130,1,434,116,16.39,12.50
1520530447.654131,1,437,108,16.47,2.76
1520530447.704133,1,436,111,16.51,2.35
1520530447.754142,1,436,112,16.57,2.44
1520530447.804072,1,434,103,15.75,2.51
1520530447.854074,1,434,116,15.87,2.39
1520530447.904075,1,433,122,15.75,2.44
1520530447.954077,1,434,130,15.76,2.38
1520530448.004078,1,435,136,15.78,2.57
1520530448.054080,1,437,140,15.80,2.29
1520530448.104081,1,437,119,15.81,10.99
1520530448.154083,1,437,110,15.87,11.03
1520530448.203885,1,435,111,13.10,10.85
1520530448.253886,1,436,84,13.25,10.57
1520530448.303888,1,436,99,13.21,2.16
1520530448.353889,1,437,106,13.20,2.17
1520530448.403891,1,436,109,13.18,2.24
1520530448.453892,1,432,106,13.14,2.27
1520530448.503894,1,434,112,13.18,2.21
1520530448.553895,0,434,112,13.11,1.28
1520530448.603930,1,433,104,13.64,0.76
1520530448.653932,1,435,108,13.58,2.04
1520530448.703934,1,432,115,13.64,2.43
1520530448.753935,0,432,115,13.64,0.88
1520530448.803937,1,436,100,13.73,0.74
1520530448.853939,1,439,112,13.70,2.07
1520530448.903940,1,436,114,13.68,2.44
1520530448.953942,0,436,114,13.69,0.88
1520530449.003905,1,438,89,13.14,0.73
1520530449.053906,1,432,96,13.21,2.26
1520530449.103908,0,432,96,13.19,0.88
1520530449.153910,1,431,103,13.13,0.73
1520530449.203911,1,433,99,13.20,2.04
